time,flux
2.420727012552828000e+03,-1.478026628494262695e+00
2.420728401441038386e+03,-1.502198457717895508e+00
2.420729790329015941e+03,-1.494538664817810059e+00
2.420731179217224508e+03,-1.541004657745361106e+00
2.420732568105432620e+03,-1.527068138122558372e+00
2.420733956993410175e+03,-1.524656891822814719e+00
2.420735345881619651e+03,-1.544284343719482422e+00
2.420736734769595387e+03,-1.550000190734863281e+00
2.420738123657804408e+03,-1.539320349693298340e+00
2.420739512545780599e+03,-1.524612307548522727e+00
2.420740901433990530e+03,-1.552931427955627441e+00
2.420742290321967175e+03,-1.522205352783203125e+00
2.420743679210175742e+03,-1.508903622627258301e+00
2.420745068098152387e+03,-1.481563806533813477e+00
2.420746456986362773e+03,-1.470860362052917480e+00
2.420747845874338964e+03,-1.423021316528320312e+00
2.420749234762547985e+03,-1.392318129539489524e+00
2.420750623650757461e+03,-1.344068527221679688e+00
2.420752012538734107e+03,-1.291504502296447532e+00
2.420753401426942219e+03,-1.214843988418579102e+00
2.420754790314918864e+03,-1.140067100524902344e+00
2.420756179203128795e+03,-1.064283967018127441e+00
2.420757568091105441e+03,-9.667389392852784313e-01
2.420758956979314007e+03,-8.446019291877747692e-01
2.420760345867290198e+03,-7.311230897903441273e-01
2.420761734755500129e+03,-5.658674836158752441e-01
2.420763123643709605e+03,-4.025791883468627930e-01
2.420764512531686250e+03,-2.369451969861983975e-01
2.420765901419895727e+03,-1.640421897172927856e-02
2.420767290307871917e+03,2.131286859512329102e-01
2.420768679196080939e+03,4.697075784206390381e-01
2.420770068084058494e+03,7.565425038337707520e-01
2.420771456972267060e+03,1.044219970703125000e+00
2.420772845860242796e+03,1.349117279052734375e+00
2.420774234748453182e+03,1.669880270957946777e+00
2.420775623636662203e+03,1.915528178215026855e+00
2.420777012524638394e+03,2.138284921646118164e+00
2.420778401412847870e+03,2.340708494186401367e+00
2.420779790300824061e+03,2.439230203628540039e+00
2.420781179189033537e+03,2.537683963775634766e+00
2.420782568077010183e+03,2.572822809219360352e+00
2.420783956965219204e+03,2.638111352920531782e+00
2.420785345853428680e+03,2.679186820983886719e+00
2.420786734741405326e+03,2.726525545120239258e+00
2.420788123629614802e+03,2.802240848541259766e+00
